method,run_id,sample_id,qa_index,category,memory_update_mode,memory_wrapper_store,judge_mode,judge_runs,question,ground_truth,predicted_answer,exact_match,f1,bleu1,judge_score,judge_reason,judge_scores,judge_labels,judge_cache_key,search_latency_sec,generation_latency_sec,total_latency_sec,prompt_tokens,completion_tokens,total_tokens,num_retrieved_memories,num_speaker_1_memories,num_speaker_2_memories,top_k_per_speaker,max_total_retrieved_memories,retrieval_token_budget,retrieval_budget_strategy,retrieval_token_budget_applied,speaker_1_memory_tokens,speaker_2_memory_tokens,retrieved_memory_tokens,speaker_1_memory_tokens_pre_trim,speaker_2_memory_tokens_pre_trim,retrieved_memory_tokens_pre_trim,num_retrieved_memories_pre_trim,num_retrieved_memories_dropped_by_budget,top1_memory_score
mem0_semantic_top7,20260626_224609,conv-26,131,4,paper_update_wrapper,json_local,paper_binary,5,Which  classical musicians does Melanie enjoy listening to?,Bach and Mozart,"Bach, Mozart",0.0,0.8,0.6065306597126334,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",50f43899836ce0e33044eb4c60a25d345547d1f70473171276b22c779f8542e1,0.5965876579284668,2.6536483764648438,3.2502360343933105,2137,123,2260,14,7,7,7,14,,interleave_rank,False,293,258,551,293,258,551,14,0,0.4629296660423279
mem0_semantic_top7,20260626_224609,conv-26,132,4,paper_update_wrapper,json_local,paper_binary,5,Who is Melanie a fan of in terms of modern music?,Ed Sheeran,Ed Sheeran,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",1ba462e21f4b5df583c1816d597b5f1c0e4e3e05fe8a147d779272274966583a,0.3812539577484131,4.013775825500488,4.395029783248901,2225,222,2447,14,7,7,7,14,,interleave_rank,False,316,277,593,316,277,593,14,0,0.45224300026893616
mem0_semantic_top7,20260626_224609,conv-26,133,4,paper_update_wrapper,json_local,paper_binary,5,How long has Melanie been creating art?,7 years,Seven years,0.0,0.5,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",ef8a12db90521ef9cf57360d6b65b1299946407398d96d2e8c65ebe1544d2b04,0.4267120361328125,1.238966464996338,1.6656785011291504,1149,60,1209,14,7,7,7,14,,interleave_rank,False,362,294,656,362,294,656,14,0,0.42872703075408936
mem0_semantic_top7,20260626_224609,conv-26,134,4,paper_update_wrapper,json_local,paper_binary,5,What precautionary sign did Melanie see at the café?,A sign stating that someone is not being able to leave,Unknown,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",722037ed839e289f719fcd596691246742023b0eb008e3432efda44513fd91d3,0.4142007827758789,1.8276746273040771,2.241875410079956,1145,84,1229,14,7,7,7,14,,interleave_rank,False,318,328,646,318,328,646,14,0,0.3573271632194519
mem0_semantic_top7,20260626_224609,conv-26,135,4,paper_update_wrapper,json_local,paper_binary,5,What advice does Caroline give for getting started with adoption?,"Do research, find an adoption agency or lawyer, gather necessary documents, and prepare emotionally.",Attend adoption advice group.,0.0,0.11764705882352941,0.026349806140466083,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",81fa1f4c5d2e141d7405c15f7b7e872ff8ecdf63f4ba018b1c93bbded95c623e,0.404524564743042,8.91659927368164,9.321123838424683,1103,801,1904,14,7,7,7,14,,interleave_rank,False,353,252,605,353,252,605,14,0,0.6673994064331055
mem0_semantic_top7,20260626_224609,conv-26,136,4,paper_update_wrapper,json_local,paper_binary,5,What setback did Melanie face in October 2023?,She got hurt and had to take a break from pottery.,No setback in October.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",ff93d53ab12eda49130dd8dd3c5752d3befa5329f68f1a4c5d5fb7a5c53e5d2b,0.5083129405975342,2.921840190887451,3.4301531314849854,1215,211,1426,14,7,7,7,14,,interleave_rank,False,312,404,716,312,404,716,14,0,0.5658761858940125
mem0_semantic_top7,20260626_224609,conv-26,137,4,paper_update_wrapper,json_local,paper_binary,5,What does Melanie do to keep herself busy during her pottery break?,Read a book and paint.,Teaching kids pottery basics.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",b96b288bcf2cd421a2b609ca07abb5f151c777a7ebe44f08568a100e9992c0f1,0.5847938060760498,5.635894060134888,6.2206878662109375,1053,446,1499,14,7,7,7,14,,interleave_rank,False,303,250,553,303,250,553,14,0,0.584374189376831
mem0_semantic_top7,20260626_224609,conv-26,138,4,paper_update_wrapper,json_local,paper_binary,5,"What painting did Melanie show to Caroline on October 13, 2023?",A painting inspired by sunsets with a pink sky.,Sunset landscape painting.,0.0,0.2,0.08786571270524224,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",e33dd72d373ac3ef0d49cade8dab534ee1cd0beea73032f494d058b127ad37e3,0.4980137348175049,5.0993194580078125,5.597333192825317,1176,417,1593,14,7,7,7,14,,interleave_rank,False,342,332,674,342,332,674,14,0,0.6456319093704224
mem0_semantic_top7,20260626_224609,conv-26,139,4,paper_update_wrapper,json_local,paper_binary,5,"What kind of painting did Caroline share with Melanie on October 13, 2023?",An abstract painting with blue streaks on a wall.,No painting shared.,0.0,0.2,0.08786571270524224,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",f5af555760d07935426e862ba8ce3471064eede86e9ab0153319694fbe411e75,0.7988040447235107,3.955080986022949,4.75388503074646,1206,316,1522,14,7,7,7,14,,interleave_rank,False,361,342,703,361,342,703,14,0,0.6106314659118652
mem0_semantic_top7,20260626_224609,conv-26,140,4,paper_update_wrapper,json_local,paper_binary,5,What was the poetry reading that Caroline attended about?,It was a transgender poetry reading where transgender people shared their stories.,Transgender people sharing stories.,0.0,0.39999999999999997,0.13033045758783385,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",5998a238d6f5200fa4d916a8a6084ea3f782b31882eae7c576e49bc2f4254246,0.4243650436401367,1.9659202098846436,2.3902852535247803,1104,80,1184,14,7,7,7,14,,interleave_rank,False,326,283,609,326,283,609,14,0,0.642572820186615
mem0_semantic_top7,20260626_224609,conv-26,141,4,paper_update_wrapper,json_local,paper_binary,5,What did the posters at the poetry reading say?,"""Trans Lives Matter""",No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",f1cba44d4a30070e9901a42ce0aed010757bf1fb60faa9f9c663d1c276431c94,0.3518965244293213,2.965865135192871,3.3177616596221924,1141,165,1306,14,7,7,7,14,,interleave_rank,False,339,305,644,339,305,644,14,0,0.4515528976917267
mem0_semantic_top7,20260626_224609,conv-26,142,4,paper_update_wrapper,json_local,paper_binary,5,What does Caroline's drawing symbolize for her?,Freedom and being true to herself.,"Freedom, authenticity, womanhood.",0.0,0.2222222222222222,0.12262648039048077,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",1f9047ad05768c52d9e67e45028d39ed255e04e4eee2382bee4a4cffc8f22b9b,0.4612390995025635,2.1665337085723877,2.627772808074951,1103,157,1260,14,7,7,7,14,,interleave_rank,False,364,248,612,364,248,612,14,0,0.6530835032463074
mem0_semantic_top7,20260626_224609,conv-26,143,4,paper_update_wrapper,json_local,paper_binary,5,How do Melanie and Caroline describe their journey through life together?,An ongoing adventure of learning and growing.,Makes life's struggles bearable.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",ec226993c450f8111878f0a5c2702c176d19b42d6f059ac178ba35dd0ea9a95a,0.27242422103881836,5.131587505340576,5.4040117263793945,1098,405,1503,14,7,7,7,14,,interleave_rank,False,333,264,597,333,264,597,14,0,0.5994196534156799
mem0_semantic_top7,20260626_224609,conv-26,144,4,paper_update_wrapper,json_local,paper_binary,5,What happened to Melanie's son on their road trip?,He got into an accident,Car accident.,0.0,0.3333333333333333,0.18393972058572117,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",bf11fb9dca8e6659a4fbed02a8185ad45d5d74b0397eb1f11a6bb6030060e3a5,0.5018439292907715,1.68190598487854,2.1837499141693115,1183,109,1292,14,7,7,7,14,,interleave_rank,False,337,348,685,337,348,685,14,0,0.4651237726211548
mem0_semantic_top7,20260626_224609,conv-26,145,4,paper_update_wrapper,json_local,paper_binary,5,How did Melanie's son handle the accident?,He was scared but reassured by his family,He was okay.,0.0,0.36363636363636365,0.12591706855837456,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",7d2ee0324ce1a940926a8d15cb488fac56c08887eb03783f97477395234f33c3,0.7317154407501221,1.4410672187805176,2.1727826595306396,1118,108,1226,14,7,7,7,14,,interleave_rank,False,307,315,622,307,315,622,14,0,0.43515241146087646
mem0_semantic_top7,20260626_224609,conv-26,146,4,paper_update_wrapper,json_local,paper_binary,5,How did Melanie feel about her family after the accident?,They are important and mean the world to her,Cherished family more.,0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",daf54e732240875d7f74b24b969df658a05e22bd54b6f99ad5ee5a8d9bcbbe6a,0.42914557456970215,1.617757797241211,2.046903371810913,1100,116,1216,14,7,7,7,14,,interleave_rank,False,310,293,603,310,293,603,14,0,0.4698786735534668
mem0_semantic_top7,20260626_224609,conv-26,147,4,paper_update_wrapper,json_local,paper_binary,5,How did Melanie's children handle the accident?,They were scared but resilient,Son was okay.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",820436c6d6a263111cda4106611eab52cdf60575cc2d2413a30fa256d98f403d,0.4610590934753418,2.212179660797119,2.673238754272461,1139,152,1291,14,7,7,7,14,,interleave_rank,False,307,336,643,307,336,643,14,0,0.47132551670074463
mem0_semantic_top7,20260626_224609,conv-26,148,4,paper_update_wrapper,json_local,paper_binary,5,How did Melanie feel after the accident?,Grateful and thankful for her family,Reinforced cherishing family.,0.0,0.2222222222222222,0.12262648039048077,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",9af5ae112f9e52c6dfd0e2193a2c8df93b83cdf6edbdd458fca9ebe1e58eb1a5,0.3916175365447998,2.46830153465271,2.8599190711975098,1127,179,1306,14,7,7,7,14,,interleave_rank,False,283,350,633,283,350,633,14,0,0.4389159679412842
mem0_semantic_top7,20260626_224609,conv-26,149,4,paper_update_wrapper,json_local,paper_binary,5,What was Melanie's reaction to her children enjoying the Grand Canyon?,She was happy and thankful,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",ee5d279f539e0531c4b0b456a147be12a639e417e4d7f2656062f6a9e6d845b9,0.5384871959686279,1.4858977794647217,2.0243849754333496,1188,71,1259,14,7,7,7,14,,interleave_rank,False,331,356,687,331,356,687,14,0,0.4674566090106964
mem0_semantic_top7,20260626_224609,conv-26,150,4,paper_update_wrapper,json_local,paper_binary,5,What do Melanie's family give her?,Strength and motivation,Motivation and love.,0.0,0.6666666666666666,0.6666666666666666,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",6ca0e29be3e77eb43aaeb73eac023252fa9ef4fbd5fb45aad30fb3d11465d270,0.44694948196411133,1.335981845855713,1.7829313278198242,1031,75,1106,14,7,7,7,14,,interleave_rank,False,290,248,538,290,248,538,14,0,0.5542382597923279
mem0_semantic_top7,20260626_224609,conv-26,151,4,paper_update_wrapper,json_local,paper_binary,5,How did Melanie feel about her family supporting her?,She appreciated them a lot,Appreciated their support.,0.0,0.28571428571428575,0.23884377019126307,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",c6dbfe590f8c268ee7dd73974aec66363ecfa6abe3434893700324231160bee1,0.4035909175872803,3.4442386627197266,3.847829580307007,1023,303,1326,14,7,7,7,14,,interleave_rank,False,271,256,527,271,256,527,14,0,0.5793712735176086
mem0_semantic_top7,20260626_224609,conv-26,152,4,paper_update_wrapper,json_local,paper_binary,5,What did Melanie do after the road trip to relax?,Went on a nature walk or hike,hiking with her kids,0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",2f2f9aa79150d4170b26dd904b441b5712d4fc4c7ec0fcab52c9bc57a552af80,0.42322468757629395,1.7444100379943848,2.1676347255706787,1169,108,1277,14,7,7,7,14,,interleave_rank,False,337,335,672,337,335,672,14,0,0.5463553071022034
mem0_semantic_top7,20260626_224609,conv-30,1,2,paper_update_wrapper,json_local,paper_binary,5,When Jon has lost his job as a banker?,"19 January, 2023",February 2023,0.0,0.4,0.3032653298563167,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",50d905667a99b0276ac9e9f8d0cdf1a9457317126ff40a6c6f058e1f9d05a554,0.61081862449646,4.376675844192505,4.987494468688965,1039,347,1386,14,7,7,7,14,,interleave_rank,False,285,255,540,285,255,540,14,0,0.5911308526992798
mem0_semantic_top7,20260626_224609,conv-30,2,2,paper_update_wrapper,json_local,paper_binary,5,When Gina has lost her job at Door Dash?,"January, 2023",January 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",2bbe7be0cb142ca182787a4394c24059a68dc8a319a6fc26539b502ae26ff25d,0.539644718170166,1.8735408782958984,2.4131855964660645,1049,86,1135,14,7,7,7,14,,interleave_rank,False,273,278,551,273,278,551,14,0,0.45304885506629944
mem0_semantic_top7,20260626_224609,conv-30,3,4,paper_update_wrapper,json_local,paper_binary,5,How do Jon and Gina both like to destress?,by dancing,Through dancing.,0.0,0.5,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",2b2a304b41bdee0700039b0369742e7763b96d9f06efbe4584883c0d7fe70adc,2.193847417831421,3.0097899436950684,5.203637361526489,2139,175,2314,14,7,7,7,14,,interleave_rank,False,290,262,552,290,262,552,14,0,0.6290268898010254
mem0_semantic_top7,20260626_224609,conv-30,4,1,paper_update_wrapper,json_local,paper_binary,5,What do Jon and Gina both have in common?,They lost their jobs and decided to start their own businesses.,Mutual support pact.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",d557a8bd6ff12abf3f8d9ceecb9fafa22198fc9a4df7c6c1bddcf20171cc7c6f,0.5108931064605713,2.2633180618286133,2.7742111682891846,1082,99,1181,14,7,7,7,14,,interleave_rank,False,309,276,585,309,276,585,14,0,0.7005555629730225
mem0_semantic_top7,20260626_224609,conv-30,5,4,paper_update_wrapper,json_local,paper_binary,5,Why did Jon decide to start his dance studio?,He lost his job and decided to start his own business to share his passion.,"Lost job, pursuing passion.",0.0,0.31578947368421056,0.04794589590503068,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",4a86f945a9add1b080afc4af64d5f271db29884600fc1e11da8d150afb02bf72,0.4434690475463867,3.493544816970825,3.937013864517212,2143,150,2293,14,7,7,7,14,,interleave_rank,False,251,304,555,251,304,555,14,0,0.8345107436180115
mem0_semantic_top7,20260626_224609,conv-30,6,1,paper_update_wrapper,json_local,paper_binary,5,What Jon thinks the ideal dance studio should look like?,"By the water, with natural light and Marley flooring",Overlooking the ocean.,0.0,0.0,0.0,0.8,,"[1.0, 1.0, 1.0, 0.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'WRONG', 'CORRECT']",e80dd825bf84c028e6ca870a4632b1af460a664b536314e868b9c3ef13f43f57,0.4188039302825928,3.2476119995117188,3.6664159297943115,2241,206,2447,14,7,7,7,14,,interleave_rank,False,270,334,604,270,334,604,14,0,0.7543465495109558
mem0_semantic_top7,20260626_224609,conv-30,7,2,paper_update_wrapper,json_local,paper_binary,5,When is Jon's group performing at a festival?,"February, 2023",February 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",0738806cb7ce3a6d60327d11ebc7856963db38060f87be01446da73e3071b7c1,0.9958674907684326,3.7103734016418457,4.706240892410278,1143,285,1428,14,7,7,7,14,,interleave_rank,False,323,321,644,323,321,644,14,0,0.6922438740730286
mem0_semantic_top7,20260626_224609,conv-30,8,2,paper_update_wrapper,json_local,paper_binary,5,When did Gina launch an ad campaign for her store?,"29 January, 2023","January 29, 2023",0.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",03f5dc87ffb055245f991718f7b1eb56eb7f531c3818fcad1d1ddb0a8756acc8,0.5853536128997803,1.4886624813079834,2.0740160942077637,1194,91,1285,14,7,7,7,14,,interleave_rank,False,332,363,695,332,363,695,14,0,0.5239303112030029
mem0_semantic_top7,20260626_224609,conv-30,9,2,paper_update_wrapper,json_local,paper_binary,5,When was Jon in Paris?,28 January 2023,28 January 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",202a2a7ce69ef46fc2588039e2a3ea66d4e57a28cef25b1e41d9aaa7f5de2dce,0.48561644554138184,1.4747629165649414,1.9603793621063232,1132,89,1221,14,7,7,7,14,,interleave_rank,False,349,288,637,349,288,637,14,0,0.6630864143371582
mem0_semantic_top7,20260626_224609,conv-30,10,1,paper_update_wrapper,json_local,paper_binary,5,Which city have both Jean and John visited?,Rome,Rome,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",8834fe16154fd15f11f18efc63b081ac433316c78b0fe2913798ef0a0b269d84,0.45420002937316895,3.541698932647705,3.995898962020874,1049,244,1293,14,7,7,7,14,,interleave_rank,False,268,284,552,268,284,552,14,0,0.4874914586544037
mem0_semantic_top7,20260626_224609,conv-30,11,2,paper_update_wrapper,json_local,paper_binary,5,When did Gina team up with a local artist for some cool designs?,"February, 2023","February 8, 2023",0.0,0.8,0.6666666666666666,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",aa27c822f44385776db5dae862a00fd2506050e0c68b2d053e5a11898b26463a,0.49637365341186523,7.532582759857178,8.028956413269043,2235,623,2858,14,7,7,7,14,,interleave_rank,False,295,300,595,295,300,595,14,0,0.49761924147605896
mem0_semantic_top7,20260626_224609,conv-30,12,2,paper_update_wrapper,json_local,paper_binary,5,When did Gina get her tattoo?,A few years ago,A few years ago.,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",7ea65a3e5aad8ccd4ce98c9511ce4df3571b99d54e3faa0093517679d24c4c6f,0.7000610828399658,4.629937171936035,5.329998254776001,1179,468,1647,14,7,7,7,14,,interleave_rank,False,314,370,684,314,370,684,14,0,0.5021336674690247
mem0_semantic_top7,20260626_224609,conv-30,13,2,paper_update_wrapper,json_local,paper_binary,5,When did Jon start to go to the gym?,"March, 2023",Around 9 March 2023,0.0,0.6666666666666666,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",58ca4689faadf1ce52b10d8a07fa4e0bd7f80e41f836a8e07d27f44fc87c2dc1,0.3725705146789551,2.5148370265960693,2.8874075412750244,1110,150,1260,14,7,7,7,14,,interleave_rank,False,320,291,611,320,291,611,14,0,0.7097758054733276
mem0_semantic_top7,20260626_224609,conv-30,14,2,paper_update_wrapper,json_local,paper_binary,5,When did Gina open her online clothing store?,"16 March, 2023","March 16, 2023",0.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",7688d82189daad1920e1256de38883934fec4136113fbdb4da2f5b305b4c31fa,1.0311200618743896,1.8875153064727783,2.918635368347168,1164,139,1303,14,7,7,7,14,,interleave_rank,False,332,335,667,332,335,667,14,0,0.5312825441360474
mem0_semantic_top7,20260626_224609,conv-30,15,2,paper_update_wrapper,json_local,paper_binary,5,When did Jon start expanding his studio's social media presence?,"April, 2023",April 2023.,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",6cfdecb6e1fbb926f839413e187e78bdeb99ad257a254de1c311804784b5d62e,0.7604837417602539,4.394446134567261,5.154929876327515,1129,362,1491,14,7,7,7,14,,interleave_rank,False,339,291,630,339,291,630,14,0,0.6698651313781738
mem0_semantic_top7,20260626_224609,conv-30,16,2,paper_update_wrapper,json_local,paper_binary,5,When did Jon host a dance competition?,"May, 2023",May 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",bc2bca3056a06f0cf039e3738c44bdd2dfff3f1b47caa2bb5fa3393583d5354d,0.596322774887085,2.136552095413208,2.732874870300293,1153,129,1282,14,7,7,7,14,,interleave_rank,False,333,323,656,333,323,656,14,0,0.7261502146720886
mem0_semantic_top7,20260626_224609,conv-30,17,2,paper_update_wrapper,json_local,paper_binary,5,When did Jon go to a fair to get more exposure for his dance studio?,"24 April, 2023",24 April 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",0b8422232122802efec82701db40d56442a54f9b49533e6c07a57e6acd648264,0.5339193344116211,1.731166124343872,2.265085458755493,1186,85,1271,14,7,7,7,14,,interleave_rank,False,361,323,684,361,323,684,14,0,0.7870975136756897
mem0_semantic_top7,20260626_224609,conv-30,18,1,paper_update_wrapper,json_local,paper_binary,5,Why did Gina decide to start her own clothing store?,She always loved fashion trends and finding unique pieces and she lost her job so decided it was time to start her own business.,Lost her job,0.0,0.2222222222222222,0.0009118819655545162,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",83aaead3c006faffdc6b66ea0609b63d61de8a7ba66f2e234edc2cd49b144814,0.22951245307922363,1.9206933975219727,2.1502058506011963,1076,108,1184,14,7,7,7,14,,interleave_rank,False,298,279,577,298,279,577,14,0,0.4390489161014557
mem0_semantic_top7,20260626_224609,conv-30,19,1,paper_update_wrapper,json_local,paper_binary,5,Do Jon and Gina start businesses out of what they love?,Yes,"Jon passion, Gina unclear.",0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",f6b2a2c57975d7a7d8bbd52e37a28326d14b2cbb07d99059da0f5fe56478d89e,0.645073413848877,8.651434898376465,9.296508312225342,1005,628,1633,14,7,7,7,14,,interleave_rank,False,257,247,504,257,247,504,14,0,0.6203545331954956
mem0_semantic_top7,20260626_224609,conv-30,20,2,paper_update_wrapper,json_local,paper_binary,5,When did Gina interview for a design internship?,"10 May, 2023",10 May 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",7c9dba2f62c8e2aa892132aaf25391bf568835209a6c69c78bfa182f47f8563c,1.1895971298217773,1.6357247829437256,2.825321912765503,1165,99,1264,14,7,7,7,14,,interleave_rank,False,345,324,669,345,324,669,14,0,0.47234418988227844
mem0_semantic_top7,20260626_224609,conv-30,21,2,paper_update_wrapper,json_local,paper_binary,5,When did Gina get accepted for the design internship?,"27 May, 2023","May 27, 2023",0.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",f4f87af769cfc299573ab0ca69b397acf1124bf46ac11ec51349e89818888395,0.4884603023529053,7.613082408905029,8.101542711257935,1185,755,1940,14,7,7,7,14,,interleave_rank,False,345,343,688,345,343,688,14,0,0.5138797163963318
mem0_semantic_top7,20260626_224609,conv-30,22,2,paper_update_wrapper,json_local,paper_binary,5,"When did Jon start reading ""The Lean Startup""?","May, 2023","May 27, 2023",0.0,0.8,0.6666666666666666,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",afb1ceb48c92a5132d64e20b7864081af0330a736451cbc4353212f88f3b79e1,0.3949882984161377,2.5774476528167725,2.97243595123291,1051,172,1223,14,7,7,7,14,,interleave_rank,False,293,259,552,293,259,552,14,0,0.7579039335250854
mem0_semantic_top7,20260626_224609,conv-30,23,2,paper_update_wrapper,json_local,paper_binary,5,When did Gina develop a video presentation to teach how to style her fashion pieces? ,"June, 2023",2023-06-13,0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",9e78e8841d6d2fb1483feea1a0e4cebc975104c238185bb478ef9a0793b979e6,0.4783036708831787,3.920051336288452,4.398355007171631,2287,269,2556,14,7,7,7,14,,interleave_rank,False,312,306,618,312,306,618,14,0,0.4561300277709961
mem0_semantic_top7,20260626_224609,conv-30,24,1,paper_update_wrapper,json_local,paper_binary,5,How did Gina promote her clothes store?,"worked with an artist to make unique fashion pieces, made limited-edition sweatshirts, got some new offers and promotions for online store, developed a video presentation showing how to style her pieces",Launched an ad campaign.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",0cb5b5743e0d63ad562cddcccc252820a4c8174001a92e493dfe0a54b1787221,0.4038431644439697,6.08955979347229,6.49340295791626,1107,582,1689,14,7,7,7,14,,interleave_rank,False,295,316,611,295,316,611,14,0,0.4777882397174835
