method,run_id,sample_id,qa_index,category,memory_update_mode,memory_wrapper_store,judge_mode,judge_runs,question,ground_truth,predicted_answer,exact_match,f1,bleu1,judge_score,judge_reason,judge_scores,judge_labels,judge_cache_key,search_latency_sec,generation_latency_sec,total_latency_sec,prompt_tokens,completion_tokens,total_tokens,num_retrieved_memories,num_speaker_1_memories,num_speaker_2_memories,top_k_per_speaker,max_total_retrieved_memories,retrieval_token_budget,retrieval_budget_strategy,retrieval_token_budget_applied,speaker_1_memory_tokens,speaker_2_memory_tokens,retrieved_memory_tokens,speaker_1_memory_tokens_pre_trim,speaker_2_memory_tokens_pre_trim,retrieved_memory_tokens_pre_trim,num_retrieved_memories_pre_trim,num_retrieved_memories_dropped_by_budget,top1_memory_score
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,94,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What did John receive for achieving second place in the tournament?,money and a trophy,some money,0.0,0.4,0.3032653298563167,0.8,,"[0.0, 1.0, 1.0, 1.0, 1.0]","['WRONG', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",4b52f2215b7cdcf60fb995cb5bdd62486f27ebf9b8e39d76a0c74fcb10daf81b,3.2940049171447754,1.4028820991516113,4.696887016296387,2431,46,2477,19,19,0,,14,,interleave_rank,False,2309,0,2309,2309,0,2309,19,0,0.6173268556594849
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,95,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What project is James working on in his game design course?,"a new part of the football simulator, collecting player databases",No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",dd01e32904bc8ea90a69ae532ce07ac4493a0044aa1e75b3436c02e4c4593fd0,2.778322219848633,15.717998027801514,18.496320247650146,3527,2000,5527,27,27,0,,14,,interleave_rank,False,3386,0,3386,3386,0,3386,27,0,0.5850112438201904
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,96,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,Who does James support in football matches?,Liverpool,Liverpool,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",fdc80a4a750a8ccd23d10b813198095e8f1296d9c597ae9c5b3cb4e0131c0316,3.405710220336914,1.6499321460723877,5.055642366409302,3752,88,3840,36,36,0,,14,,interleave_rank,False,3596,0,3596,3596,0,3596,36,0,0.5389278531074524
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,97,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,Which football club does John support?,Manchester City,Manchester City,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",53c3192a2069e0841ee828400d41201842779dc242219abeec8eae937261604f,2.711754560470581,2.641345977783203,5.353100538253784,3067,146,3213,30,30,0,,14,,interleave_rank,False,2930,0,2930,2930,0,2930,30,0,0.4995914399623871
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,98,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What disagreement do James and John have about their football teams?,debating on which team will perform better in the championship,Manchester City are in bad form and their transfer policy is terrible.,0.0,0.09523809523809525,0.08333333333333333,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",6cb9821a900075128bf1faccf047daec4783c80cf0535e524bca96d3dc618cc7,2.4546525478363037,3.7682313919067383,6.222883939743042,2678,367,3045,28,28,0,,14,,interleave_rank,False,2535,0,2535,2535,0,2535,28,0,0.47474491596221924
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,99,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What is Max good at doing according to James?,catching frisbees in mid-air,catching frisbees in mid-air,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",467e0c2f4c0a43a3600f0cb34d63ccb02e04bac87602fd6ff9d884167f875067,2.884708881378174,1.8854248523712158,4.77013373374939,3226,91,3317,28,28,0,,14,,interleave_rank,False,3097,0,3097,3097,0,3097,28,0,0.5724503993988037
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,100,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What is the main focus of the organization that James volunteered with?,providing necessary items to those who are less fortunate,providing necessary items to those who are less fortunate,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",a1e48302927402b24b13a280aaf1f9f8a7ecac92dc5e26761c97da1c7e689259,3.1215922832489014,2.2396936416625977,5.361285924911499,3451,126,3577,28,28,0,,14,,interleave_rank,False,3309,0,3309,3309,0,3309,28,0,0.5817301869392395
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,101,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,Will there be an interview required to volunteer with the organization James volunteered for?,No,not mentioned,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",e93bd806aea902d0e632f2f538af29a1ddf3dfc4963a6872f240ac479de6c8cb,2.534754753112793,6.266003370285034,8.800758123397827,4400,570,4970,36,36,0,,14,,interleave_rank,False,4227,0,4227,4227,0,4227,36,0,0.5617361068725586
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,102,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,"How did John relax in his free time on 9 July, 2022?",Reading,No relevant context.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",8024b8ec80de3e96f4a0b5cc0b73c18bb51290f8ecf44eec867fd7145d30a1b5,2.452548027038574,5.094143629074097,7.546691656112671,3621,388,4009,33,33,0,,14,,interleave_rank,False,3467,0,3467,3467,0,3467,33,0,0.5121840834617615
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,103,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What did James enjoy doing on cold winter days?,Reading while snuggled under the covers,love to read,0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",de5556390da7fdd87473a925c24ff7da3ed0b45e4af654d4db1a7983e60da831,3.4967269897460938,2.2228426933288574,5.719569683074951,3345,115,3460,32,32,0,,14,,interleave_rank,False,3198,0,3198,3198,0,3198,32,0,0.4846125841140747
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,104,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,"What new hobby did James become interested in on 9 July, 2022?",Extreme sports,Not mentioned in the context.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",4ca7a129aec218e89b2f351a1e8f47341401f781e22c891a1c3b387d15447809,2.592745065689087,7.60638952255249,10.199134588241577,3063,882,3945,24,24,0,,14,,interleave_rank,False,2930,0,2930,2930,0,2930,24,0,0.5022798776626587
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,105,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,Where did James plan to visit after Toronto?,Vancouver,Vancouver,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",3e823e09a8f2e1af0ecbd78c9de75e93752c73b3b41ac497d93a65a232597ffd,2.644090414047241,2.4605791568756104,5.104669570922852,2651,129,2780,26,26,0,,14,,interleave_rank,False,2513,0,2513,2513,0,2513,26,0,0.560823380947113
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,106,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,When did James plan to return from his trip to Toronto and Vancouver?,July 20,July 20,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",3c059abcd5485c10762d7b48f18fdf86cbfd9bee81b86462d5cf549140b1d322,2.560298442840576,2.716867446899414,5.27716588973999,2279,140,2419,22,22,0,,14,,interleave_rank,False,2150,0,2150,2150,0,2150,22,0,0.6103109121322632
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,107,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What online game did John start playing recently for improving strategy?,Chess,chess,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",35362614fa550d0b3e9c2d5c7a1a452fc286c652f62aebdd26d07bc538159bff,3.0506372451782227,2.280963659286499,5.331600904464722,3969,163,4132,32,32,0,,14,,interleave_rank,False,3812,0,3812,3812,0,3812,32,0,0.5408790111541748
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,108,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What made John leave his IT job?,to focus on things that align with his values and passions,wanted something that made a difference,0.0,0.12500000000000003,0.060238842382440407,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",e978f338d49d2a5de0556efee3636389e195a96c4d41a3d23b19ba7313383865,2.4007580280303955,1.719595193862915,4.1203532218933105,2465,121,2586,25,25,0,,14,,interleave_rank,False,2339,0,2339,2339,0,2339,25,0,0.5781615376472473
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,109,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,Which game tournaments does John plan to organize besides CS:GO?,Fortnite competitions,Fortnite.,0.0,0.6666666666666666,0.36787944117144233,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",f951df27e9a85100c5a018d2dcf5d67e0bcd5635322be090418ee80f939a2bf3,2.481208324432373,2.585235834121704,5.066444158554077,3189,170,3359,26,26,0,,14,,interleave_rank,False,3039,0,3039,3039,0,3039,26,0,0.5736706256866455
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,110,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What happened to James's puppy during the recent visit to the clinic?,routine examination and vaccination,routine examination and vaccination,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",4a4fd3f58ffe0e0f1fc031d7f330458eb467c4c213e920b24b66f28fad8cd7e1,2.030839204788208,2.1669723987579346,4.197811603546143,2672,159,2831,21,21,0,,14,,interleave_rank,False,2543,0,2543,2543,0,2543,21,0,0.6573665142059326
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,111,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What game genre did John start exploring instead of shooters?,strategy and RPG games,strategy and RPG games,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",c98edba9237820d06bd09e07ad5aa45eabfcbc9888bb5a944be6c05f8c9ace83,5.307276248931885,2.2275664806365967,7.5348427295684814,2623,170,2793,22,22,0,,14,,interleave_rank,False,2492,0,2492,2492,0,2492,22,0,0.6362096071243286
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,112,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,"Which RPG game is John playing and enjoying on 10 August, 2022?",The Witcher 3,a new RPG,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",10839171f606ffa43748d6238d9405393618d88e5a754f4af369575dae676884,2.5811190605163574,11.855966806411743,14.4370858669281,3180,1119,4299,27,27,0,,14,,interleave_rank,False,3031,0,3031,3031,0,3031,27,0,0.5613886117935181
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,113,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,"What aspect of ""The Witcher 3"" does John find immersive?",shaping the world with choices,making the right choices to shape the world,0.0,0.4,0.3333333333333333,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",96ea085a05607146f87a661cef276e8cb3dcf001b8d2b65627b99666ee8bdc09,3.657240867614746,3.8265910148620605,7.483831882476807,3313,325,3638,26,26,0,,14,,interleave_rank,False,3173,0,3173,3173,0,3173,26,0,0.47805723547935486
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,114,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,Whose phone number did James receive during the beach outing?,Samantha,The context does not mention receiving a phone number during the beach outing.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",c2ffb9bfaabdfe93a5edf2cb0173c9b474b3c16bb8676bdc8b164bc6405f27be,3.6012589931488037,6.973170042037964,10.574429035186768,2438,680,3118,25,25,0,,14,,interleave_rank,False,2311,0,2311,2311,0,2311,25,0,0.480286180973053
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,115,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What is James planning to do after receiving Samantha's phone number?,call her,"""I'll definitely call her!""",0.0,0.6666666666666666,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",591a40e34fb424fcc3cba421674b787232743063c6c20599ef8352a4755547d6,2.647003650665283,2.8142828941345215,5.461286544799805,2220,214,2434,24,24,0,,14,,interleave_rank,False,2091,0,2091,2091,0,2091,24,0,0.5351770520210266
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,116,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What is John organizing with his siblings?,a gaming night,gaming night,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",fd70d5ced795cefdfe506827ae36c3e5f83ce0fe1fbc94c7e5734070f17e8555,4.140424489974976,4.47300386428833,8.613428354263306,3839,312,4151,33,33,0,,14,,interleave_rank,False,3690,0,3690,3690,0,3690,33,0,0.5621767044067383
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,117,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What type of beer does John not like?,dark beer,dark beer,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",4aabd8857d4baa67e8af4d792ad5daba82510be4b4b0cfa9cbdb91b9ef49ba0c,2.6897666454315186,1.8221700191497803,4.511936664581299,2464,48,2512,24,24,0,,14,,interleave_rank,False,2331,0,2331,2331,0,2331,24,0,0.5606162548065186
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,118,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What were some difficulties James faced during the development of his game?,balancing mechanics and ensuring fairness,balancing mechanics and ensuring fairness,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",e2e83b8a2a97e2bbf61795e3feae108f975e80892f5e50ef21c347ad9784559d,3.0145907402038574,3.6798415184020996,6.694432258605957,3223,281,3504,25,25,0,,14,,interleave_rank,False,3094,0,3094,3094,0,3094,25,0,0.7512078285217285
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,119,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What has John been teaching his siblings?,coding,coding,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",0a17052066a1bfe92c912fd702eb3e3d88f9070a9136e68587db733e011adbd1,2.7706689834594727,2.755612850189209,5.526281833648682,3293,243,3536,30,30,0,,14,,interleave_rank,False,3167,0,3167,3167,0,3167,30,0,0.5254992842674255
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,120,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What kind of programs are John's siblings making?,basic games and stories,their own programs,0.0,0.0,0.0,0.6,,"[1.0, 0.0, 1.0, 0.0, 1.0]","['CORRECT', 'WRONG', 'CORRECT', 'WRONG', 'CORRECT']",099c47650d38cd7e3aef05f4aefdb731f9aced8da1778caa38a6c7b3ce2fa9c5,3.123610734939575,7.118759870529175,10.24237060546875,3927,649,4576,32,32,0,,14,,interleave_rank,False,3782,0,3782,3782,0,3782,32,0,0.5664272904396057
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,121,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,Which company's headphones did John choose for gaming?,Sennheiser,Sennheiser,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",e85a2a02807e156422e81ee352b2731db7b7c27f97cfb61be585d09a467b72ed,2.7437081336975098,2.2039427757263184,4.947650909423828,4170,49,4219,36,36,0,,14,,interleave_rank,False,3994,0,3994,3994,0,3994,36,0,0.5559660196304321
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,122,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What did James and Samantha discover they both enjoy at McGee's bar?,Lager beer,lager beer,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",ea79340e31f372c1d73cb3676f6b6320e09844300d6043c3c0ba52e7b019661f,3.5849497318267822,2.231259346008301,5.816209077835083,2844,126,2970,29,29,0,,14,,interleave_rank,False,2693,0,2693,2693,0,2693,29,0,0.6443030834197998
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,123,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,How much does James pay per cooking class?,$10,$10,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",cf86e7fe9d09e3201116d64378f1784a55f038ef25d56f64ab63bede2bba4289,2.179192066192627,1.8689351081848145,4.048127174377441,4333,91,4424,40,40,0,,14,,interleave_rank,False,4160,0,4160,4160,0,4160,40,0,0.5763611793518066
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,124,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What did James learn to make in the cooking class besides omelette and meringue?,Dough,dough,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",1ef19f718b7ef3b6f11ff6c446dd5fe922602c70a36a972bbd0c3270f9231ed5,3.7041866779327393,2.4901793003082275,6.194365978240967,4900,133,5033,41,41,0,,14,,interleave_rank,False,4715,0,4715,4715,0,4715,41,0,0.6919991374015808
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,125,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,Why did James sign up for a cooking class?,He wanted to learn something new,He wanted to learn something new.,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",6c08860124ee3d1442390f9764372dcb67d23e90ab21bdd56f1fffbeef752606,1.8465769290924072,1.6848704814910889,3.531447410583496,3892,106,3998,33,33,0,,14,,interleave_rank,False,3746,0,3746,3746,0,3746,33,0,0.5756556987762451
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,126,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What did James prepare for the first time in the cooking class?,Omelette,Omelette,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",1c91b72dcdb1dd220518bd047baef80960fcf4f248fa02f23f726adae86ce6f2,3.1357998847961426,2.032120943069458,5.167920827865601,4297,71,4368,36,36,0,,14,,interleave_rank,False,4134,0,4134,4134,0,4134,36,0,0.6433321833610535
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,127,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What is the name of the board game John tried in September 2022?,Dungeons of the Dragon,The context does not specify the name of the board game John tried in September 2022.,0.0,0.125,0.07692307692307693,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",9dd2c6b39e2e317701366fb33e97cb1a203182cf1d13af07e9ecaf593cfb6d76,4.111417055130005,4.283170223236084,8.394587278366089,3690,377,4067,29,29,0,,14,,interleave_rank,False,3540,0,3540,3540,0,3540,29,0,0.48344844579696655
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,128,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,Where does James get his ideas from?,"books, movies, dreams","books, movies, and even dreams",0.0,0.7499999999999999,0.6,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",244511ecd2a001ad4a22c06cafcc642f6e2a55fe57966e926872f4886f9473bf,2.2808890342712402,1.8019051551818848,4.082794189453125,4424,133,4557,39,39,0,,14,,interleave_rank,False,4256,0,4256,4256,0,4256,39,0,0.6062185168266296
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,129,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What kind of dream did James have recently?,a dream with a medieval castle full of puzzles and traps,a crazy dream,0.0,0.1818181818181818,0.01509869171115925,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",9dcaad472766491718b86c969f492c6ef62d52dce60b0e99b4463d353d3774f2,3.5639874935150146,3.4148051738739014,6.978792667388916,3474,271,3745,34,34,0,,14,,interleave_rank,False,3319,0,3319,3319,0,3319,34,0,0.513945460319519
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,130,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What kind of music does John like?,electronic and rock music,electronic and rock music,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",c75dd49500e762b39150a355ba8c486a0534a9393c37d9ef4452b27d4a9917fd,2.750786781311035,1.6049473285675049,4.35573410987854,3397,72,3469,33,33,0,,14,,interleave_rank,False,3247,0,3247,3247,0,3247,33,0,0.5029740929603577
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,131,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What instrument did James used to play when he was younger?,guitar,guitar,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",ee2965df0b91ed90302ac2f0103af40e97e77cef8284db74fa8582d1a0ea2001,2.4338321685791016,1.2339439392089844,3.667776107788086,2677,64,2741,26,26,0,,14,,interleave_rank,False,2545,0,2545,2545,0,2545,26,0,0.5093731880187988
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,132,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What did John use to play when he was younger to let off steam?,drums,drums,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",9b6f59949af896ae3f21052bd9a18d460a0b5de226d0f6b4673fde68497dda5c,3.8627665042877197,2.4434356689453125,6.306202173233032,3309,127,3436,30,30,0,,14,,interleave_rank,False,3159,0,3159,3159,0,3159,30,0,0.5671913623809814
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,133,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What career milestone did John achieve recently in September 2022?,making his first mobile game,making my first mobile game,0.0,0.8000000000000002,0.8,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",71d9331be49f2e268fb937e79f514368a252fa6f3bbb9045f204b024a9861629,2.466067314147949,1.9487123489379883,4.4147796630859375,3157,114,3271,28,28,0,,14,,interleave_rank,False,3015,0,3015,3015,0,3015,28,0,0.5743780136108398
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,134,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What type of game is John's upcoming mobile game?,2D adventure,2D adventure game with puzzles and exploration,0.0,0.4444444444444445,0.2857142857142857,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",95b50094672ddfa4f324c243f0d850c7e7d933221bbb4adc9dab23a92dbe5004,2.011127233505249,2.545297861099243,4.556425094604492,4017,199,4216,36,36,0,,14,,interleave_rank,False,3842,0,3842,3842,0,3842,36,0,0.567451000213623
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,135,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What does John do to stay informed and constantly learn about game design?,watch tutorials and keep up with developer forums,watch tutorials and keep up with developer forums,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",ce32cf205b8f106451d6e7a41861813a8614e91d8f795156b321dc5e1f33076a,2.710012912750244,2.276792049407959,4.986804962158203,3877,135,4012,33,33,0,,14,,interleave_rank,False,3722,0,3722,3722,0,3722,33,0,0.7133761644363403
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,136,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What kind of gig was John offered at the game dev non-profit organization?,programming mentor for game developers,Programming mentor for game developers.,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",86c788b383a80e0e4bdee8f2f28d0931807a09d3ea136419e727d2609a78ea1b,3.5559048652648926,1.9876599311828613,5.543564796447754,4394,116,4510,33,33,0,,14,,interleave_rank,False,4234,0,4234,4234,0,4234,33,0,0.6150661110877991
amem_global_linked_top14_openaiemb_last5,20260628_203818,conv-47,137,4,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What does John feel about starting the journey as a programming mentor for game developers?,excited and inspired,I'm really excited,0.0,0.3333333333333333,0.3333333333333333,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",63a036ce12dd07f9d12819c615d7fe3b3abd6af425ee97aed1b692b034a0c457,3.5396761894226074,1.950897455215454,5.4905736446380615,3147,92,3239,26,26,0,,14,,interleave_rank,False,3008,0,3008,3008,0,3008,26,0,0.6949785947799683
